"email_base","market","asset_name","email_display_name","sfmc_reference_name","journey_name","path_name","email_slug","preview_file","preview_url","has_ampscript","source_system","preview_source","generation_method","status","match_method","sfmc_search_term","sfmc_name_pattern"
"EDM_ILS_Opp_50plus2024_Email1","JPT","","To Contact (50+) - Email 1","EDM_ILS_Opp_50plus2024_Email1_ALL","Opportunity MQL Journey","""To Contact"" path (50+)","to-contact-50-email-1","JPT/to-contact-50-email-1-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-50-email-1-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_ILS_Opp_50plus2024_Email1","{sfmc_email_base}_{market}"
"EDM_ILS_Opp_50plus2024_Email2","JPT","","To Contact (50+) - Email 2","EDM_ILS_Opp_50plus2024_Email2_ALL","Opportunity MQL Journey","""To Contact"" path (50+)","to-contact-50-email-2","JPT/to-contact-50-email-2-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-50-email-2-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_ILS_Opp_50plus2024_Email2","{sfmc_email_base}_{market}"
"EDM_ILS_Opp_50plus2024_Email3","JPT","","To Contact (50+) - Email 3","EDM_ILS_Opp_50plus2024_Email3_ALL","Opportunity MQL Journey","""To Contact"" path (50+)","to-contact-50-email-3","JPT/to-contact-50-email-3-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-50-email-3-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_ILS_Opp_50plus2024_Email3","{sfmc_email_base}_{market}"
"EDM_ILS_Opp_50plus2024_Email4","JPT","","To Contact (50+) - Email 4","EDM_ILS_Opp_50plus2024_Email4_ALL","Opportunity MQL Journey","""To Contact"" path (50+)","to-contact-50-email-4","JPT/to-contact-50-email-4-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-50-email-4-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_ILS_Opp_50plus2024_Email4","{sfmc_email_base}_{market}"
"EDM_ILSY_Expax_JB_CourseTypes","JPT","","Returner nurturing - explore courses","EDM_ILSY_Expax_JB_CourseTypes","Returner Journey","Returner journey (no active opp)","edm-ilsy-expax-jb-coursetypes","JPT/edm-ilsy-expax-jb-coursetypes.html","https://cc-content-static.pages.dev/JPT/edm-ilsy-expax-jb-coursetypes.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_ILSY_Expax_JB_CourseTypes","EDM_ILS/Y_Expax_JB_CourseTypes"
"EDM_LEADOPP_ALL_Event_Reminder","JPT","","Info Meeting day-before reminder","EDM_LEADOPP_ALL_Event_Reminder_ALL","Autoreplies","Info Meeting: Autoreply and Reminder","info-meeting-day-before-reminder","JPT/info-meeting-day-before-reminder-jpt.html","https://cc-content-static.pages.dev/JPT/info-meeting-day-before-reminder-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_LEADOPP_ALL_Event_Reminder","{sfmc_email_base}_{market}"
"EDM_LEADOPP_ALL_Infomeeting_Autoreply","JPT","","Info Meeting AR","EDM_LEADOPP_ALL_Infomeeting_Autoreply_ALL","Autoreplies","Info Meeting: Autoreply and Reminder","info-meeting-ar","JPT/info-meeting-ar-jpt.html","https://cc-content-static.pages.dev/JPT/info-meeting-ar-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_LEADOPP_ALL_Infomeeting_Autoreply","{sfmc_email_base}_{market}"
"EDM_MU_BKN_CS_1ST_INSTALMENT","JPT","","Payment - 1st instalment","EDM_MU_BKN_CS_1ST_INSTALMENT_ALL","Booking Journey","Booking path","payment-1st-instalment","JPT/payment-1st-instalment-jpt.html","https://cc-content-static.pages.dev/JPT/payment-1st-instalment-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_BKN_CS_1ST_INSTALMENT","{sfmc_email_base}_{market}"
"EDM_MU_BKN_CS_OTHER_INSTALMENT","JPT","","Payment - other instalment","EDM_MU_BKN_CS_OTHER_INSTALMENT_ALL","Booking Journey","Booking path","payment-other-instalment","JPT/payment-other-instalment-jpt.html","https://cc-content-static.pages.dev/JPT/payment-other-instalment-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_BKN_CS_OTHER_INSTALMENT","{sfmc_email_base}_{market}"
"EDM_MU_BKN_CS_PAYMENT_REM","JPT","","Payment - reminder","EDM_MU_BKN_CS_PAYMENT_REM_ALL","Booking Journey","Booking path","payment-reminder","JPT/payment-reminder-jpt.html","https://cc-content-static.pages.dev/JPT/payment-reminder-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_BKN_CS_PAYMENT_REM","{sfmc_email_base}_{market}"
"EDM_MU_BKN_JB_AdminChecklist","JPT","","Admin checklist","EDM_MU_BKN_JB_AdminChecklist","Booking Journey","Booking path","edm-mu-bkn-jb-adminchecklist","JPT/edm-mu-bkn-jb-adminchecklist.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-adminchecklist.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_AdminChecklist","EDM_MU_BKN_CS_AdminChecklist_"
"EDM_MU_BKN_JB_AmbPromo","JPT","","Booking advocacy - Ambassador promo","EDM_MU_BKN_JB_AmbPromo","Booking Journey","Booking path","edm-mu-bkn-jb-ambpromo","JPT/edm-mu-bkn-jb-ambpromo.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-ambpromo.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_AmbPromo","EDM_MU_Expax_JB_AMBPromo"
"EDM_MU_BKN_JB_SoftContent_Accommodation_Campus","JPT","","Accommodation - campus","EDM_MU_BKN_JB_SoftContent_Accommodation_Campus","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-accommodation-campus","JPT/edm-mu-bkn-jb-softcontent-accommodation-campus.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-accommodation-campus.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Accommodation_Campus","EDM_MU_BKN_CS_SOFTCON_CAMPUS"
"EDM_MU_BKN_JB_SoftContent_Accommodation_HostFamily","JPT","","Accommodation - host family","EDM_MU_BKN_JB_SoftContent_Accommodation_HostFamily","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-accommodation-hostfamily","JPT/edm-mu-bkn-jb-softcontent-accommodation-hostfamily.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-accommodation-hostfamily.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Accommodation_HostFamily","EDM_MU_BKN_CS_SOFTCON_HF"
"EDM_MU_BKN_JB_SoftContent_Accommodation_Residence","JPT","","Accommodation - residence","EDM_MU_BKN_JB_SoftContent_Accommodation_Residence","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-accommodation-residence","JPT/edm-mu-bkn-jb-softcontent-accommodation-residence.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-accommodation-residence.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Accommodation_Residence","EDM_MU_BKN_CS_SOFTCON_1RES"
"EDM_MU_BKN_JB_SoftContent_Email16_EFHello","JPT","","Partnership - EF Hello app","EDM_MU_BKN_JB_SoftContent_Email16_EFHello","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email16-efhello","JPT/edm-mu-bkn-jb-softcontent-email16-efhello.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email16-efhello.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email16_EFHello","EDM_MU_BKN_CS_EFHELLO_PROMOCODE"
"EDM_MU_BKN_JB_SoftContent_Email2_GetPrepared","JPT","","Soft content - Get Prepared","EDM_MU_BKN_JB_SoftContent_Email2_GetPrepared","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email2-getprepared","JPT/edm-mu-bkn-jb-softcontent-email2-getprepared.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email2-getprepared.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email2_GetPrepared","EDM_BKN_SOFTCON_2GETPREPARED"
"EDM_MU_BKN_JB_SoftContent_Email4_Questions","JPT","","Soft content - FAQs","EDM_MU_BKN_JB_SoftContent_Email4_Questions","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email4-questions","JPT/edm-mu-bkn-jb-softcontent-email4-questions.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email4-questions.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email4_Questions","EDM_BKN_SOFTCON_4.YOUHAVEQUESTIONS"
"EDM_MU_BKN_JB_SoftContent_Email5_ImmerseYourself","JPT","","Soft content - Immerse Yourself","EDM_MU_BKN_JB_SoftContent_Email5_ImmerseYourself","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email5-immerseyourself","JPT/edm-mu-bkn-jb-softcontent-email5-immerseyourself.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email5-immerseyourself.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email5_ImmerseYourself","EDM_BKN_SOFTCON_5.IMMERSEYOURSELF"
"EDM_MU_BKN_JB_SoftContent_Email6_NewHome","JPT","","Soft content - New Home","EDM_MU_BKN_JB_SoftContent_Email6_NewHome","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email6-newhome","JPT/edm-mu-bkn-jb-softcontent-email6-newhome.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email6-newhome.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email6_NewHome","EDM_BKN_SOFTCON_6NEWHOME"
"EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","JPT","","Soft content - Get Ready Now","EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email7-getreadynow","JPT/edm-mu-bkn-jb-softcontent-email7-getreadynow.html","https://cc-content-static.pages.dev/JPT/edm-mu-bkn-jb-softcontent-email7-getreadynow.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","EDM_BKN_SOFTCON_7GETREADYNOW"
"EDM_MU_Expax_JB_AmbassadorPromo","JPT","","Returner loyalty - Ambassador promo","EDM_MU_Expax_JB_AmbassadorPromo","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-ambassadorpromo","JPT/edm-mu-expax-jb-ambassadorpromo.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-ambassadorpromo.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_AmbassadorPromo","EDM_MU_Expax_JB_AMBPromo"
"EDM_MU_Expax_JB_RaiseYourLevel","JPT","","Returner nurturing - raise your level","EDM_MU_Expax_JB_RaiseYourLevel","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-raiseyourlevel","JPT/edm-mu-expax-jb-raiseyourlevel.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-raiseyourlevel.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_RaiseYourLevel","EDMMARKETCODE_MU_Expax_JB_Raiseyourlevel"
"EDM_MU_Expax_JB_Referral","JPT","","Returner loyalty - referral promo","EDM_MU_Expax_JB_Referral","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-referral","JPT/edm-mu-expax-jb-referral.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-referral.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_Referral","EDM_MU_Expax_JB_REFERRAL_NEW"
"EDM_MU_Expax_JB_Review","JPT","","Returner loyalty - Google review","EDM_MU_Expax_JB_Review","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-review","JPT/edm-mu-expax-jb-review.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-review.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_Review","EDMMARKETCODE_MU_Expax_JB_Review_Trustpilot block"
"EDM_MU_Expax_JB_TavelAgainAPP","JPT","","Returner nurturing - cross-product APP","EDM_MU_Expax_JB_TavelAgainAPP","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainapp","JPT/edm-mu-expax-jb-tavelagainapp.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-tavelagainapp.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainAPP","EDMMARKETCODE_ILS_Expax_JB_TravelagainAPP"
"EDM_MU_Expax_JB_TavelAgainILS","JPT","","Returner nurturing - cross-product ILS","EDM_MU_Expax_JB_TavelAgainILS","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainils","JPT/edm-mu-expax-jb-tavelagainils.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-tavelagainils.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainILS","EDMMARKETCODE_APP_Expax_JB_TravelagainILSY"
"EDM_MU_Expax_JB_TavelAgainNewLanguage","JPT","","Returner nurturing - new language","EDM_MU_Expax_JB_TavelAgainNewLanguage","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainnewlanguage","JPT/edm-mu-expax-jb-tavelagainnewlanguage.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-tavelagainnewlanguage.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainNewLanguage","EDMMARKETCODE_MU_Expax_JB_TravelagainNewLanguage"
"EDM_MU_Expax_JB_TravelAgainNewDestination","JPT","","Returner nurturing - next destination","EDM_MU_Expax_JB_TravelAgainNewDestination","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-travelagainnewdestination","JPT/edm-mu-expax-jb-travelagainnewdestination.html","https://cc-content-static.pages.dev/JPT/edm-mu-expax-jb-travelagainnewdestination.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TravelAgainNewDestination","EDMMARKETCODE_MU_Expax_JB_TravelagainNewDestination"
"EDM_MU_Lead_ALL_LanguageTest_Email1B","JPT","","Language Test - Email 1B","EDM_MU_Lead_ALL_LanguageTest_Email1B","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email1b","JPT/edm-mu-lead-all-languagetest-email1b.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-all-languagetest-email1b.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email1B","Email_1B_Original_Autoreply_ Result_PushBrocure_Video"
"EDM_MU_Lead_ALL_LanguageTest_Email2","JPT","","Language Test - Email 2","EDM_MU_Lead_ALL_LanguageTest_Email2","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email2","JPT/edm-mu-lead-all-languagetest-email2.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-all-languagetest-email2.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email2","Email2_Destinations_Infomeeting"
"EDM_MU_Lead_ALL_LanguageTest_Email3","JPT","","Language Test - Email 3","EDM_MU_Lead_ALL_LanguageTest_Email3","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email3","JPT/edm-mu-lead-all-languagetest-email3.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-all-languagetest-email3.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email3","Email3_ContactUs_Blog"
"EDM_MU_Lead_ALL_LanguageTest_Email4","JPT","","Language Test - Email 4","EDM_MU_Lead_ALL_LanguageTest_Email4","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email4","JPT/edm-mu-lead-all-languagetest-email4.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-all-languagetest-email4.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email4","Email4_EFmethod_Brochure_Blog"
"EDM_MU_Lead_ALL_LanguageTest_ReminderA","JPT","","Language Test - Reminder","EDM_MU_Lead_ALL_LanguageTest_ReminderA","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-remindera","JPT/edm-mu-lead-all-languagetest-remindera.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-all-languagetest-remindera.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_ReminderA","Email_1A_Original_Autoreply_Result_Consultation_Video"
"EDM_MU_Lead_CAM_EFSET_AR","JPT","","EFSET AR","EDM_MU_Lead_CAM_EFSET_AR","Autoreplies","EFSET path","efset-ar","JPT/efset-ar-jpt.html","https://cc-content-static.pages.dev/JPT/efset-ar-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_AR","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email2","JPT","","EFSET - Email 2","EDM_MU_Lead_CAM_EFSET_Email2","Lead Journey","EFSET path","efset-email-2","JPT/efset-email-2-jpt.html","https://cc-content-static.pages.dev/JPT/efset-email-2-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email2","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email3","JPT","","EFSET - Email 3","EDM_MU_Lead_CAM_EFSET_Email3","Lead Journey","EFSET path","efset-email-3","JPT/efset-email-3-jpt.html","https://cc-content-static.pages.dev/JPT/efset-email-3-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email3","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email4","JPT","","EFSET - Email 4","EDM_MU_Lead_CAM_EFSET_Email4","Lead Journey","EFSET path","efset-email-4","JPT/efset-email-4-jpt.html","https://cc-content-static.pages.dev/JPT/efset-email-4-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email4","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_EPIS_AR","JPT","","EPI Certificate AR","EDM_MU_Lead_CAM_EFSET_EPIS_AR_ALL","Autoreplies","EPIS Certificate AR (EN)","edm-mu-lead-cam-efset-epis-ar","JPT/edm-mu-lead-cam-efset-epis-ar.html","https://cc-content-static.pages.dev/JPT/edm-mu-lead-cam-efset-epis-ar.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_CAM_EFSET_EPIS_AR","EDM_MU_Lead_CAM_EFSET_ARupdated block"
"EDM_MU_Lead_Work-Study_AR","JPT","","To Contact (Study and Work) - AR","EDM_MU_Lead_Work-Study_AR_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-ar","JPT/to-contact-study-and-work-ar-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-study-and-work-ar-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_AR","{sfmc_email_base}_{market}"
"EDM_MU_Lead_Work-Study_Email1","JPT","","To Contact (Study and Work) - Email 1","EDM_MU_Lead_Work-Study_Email1_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-email-1","JPT/to-contact-study-and-work-email-1-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-study-and-work-email-1-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_Email1","{sfmc_email_base}_{market}"
"EDM_MU_Lead_Work-Study_Email2","JPT","","To Contact (Study and Work) - Email 2","EDM_MU_Lead_Work-Study_Email2_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-email-2","JPT/to-contact-study-and-work-email-2-jpt.html","https://cc-content-static.pages.dev/JPT/to-contact-study-and-work-email-2-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_Email2","{sfmc_email_base}_{market}"
"EDM_MU_LeadOpp_JBAR_CDP_FORMSTARTERS","JPT","","CDP - form starters","EDM_MU_LeadOpp_JBAR_CDP_FORMSTARTERS_ALL","Behavioral nurturing","CDP path","cdp-form-starters","JPT/cdp-form-starters-jpt.html","https://cc-content-static.pages.dev/JPT/cdp-form-starters-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_LeadOpp_JBAR_CDP_FORMSTARTERS","{sfmc_email_base}_{market}"
"EDM_MU_OPPS-Closed_JBAR_CDP_RETURNVISITORS","JPT","","CDP - returning closed opps","EDM_MU_OPPS-Closed_JBAR_CDP_RETURNVISITORS_ALL","Behavioral nurturing","CDP path","cdp-returning-closed-opps","JPT/cdp-returning-closed-opps-jpt.html","https://cc-content-static.pages.dev/JPT/cdp-returning-closed-opps-jpt.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_OPPS-Closed_JBAR_CDP_RETURNVISITORS","{sfmc_email_base}_{market}"
